doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC689,kp32-1995.txt,,,Pasal 1,,1,"Atas barang yang diimpor dengan menggunakan pesawat udara, tidak dilakukan Pemeriksaan Pra-Pengapalan.",
DOC689,kp32-1995.txt,,,Pasal 1,,2,"Pemeriksaan terhadap barang sebagaimana dimaksud dalam ayat (1) dilakukan oleh Direktorat Jenderal Bea dan Cukai pada saat barang yang bersangkutan tiba di bandar udara tujuan di Indonesia. Atas impor barang yang dimasukkan ke Kawasan Berikat atau Entrepot Produksi untuk Tujuan Ekspor (EPTE) tetap berlaku ketentuan Keputusan Presiden Nomor 52 Tahun 1993 tentang Pemeriksaan Atas Barang Impor Yang Dimasukkan Ke Dalam Kawasan Berikat sebagaimana telah diubah dengan Keputusan Presiden Nomor 94 Tahun 1993, dan Keputusan Presiden Nomor 53 Tahun 1993 tentang Fasilitas dan Kemudahan Pabean, Perpajakan dan Tata Niaga Impor Bagi Entrepot Produksi Untuk Tujuan Ekspor (EPTE) sebagaimana telah diubah dengan Keputusan Presiden Nomor 95 Tahun 1993. Ketentuan lebih lanjut yang diperlukan bagi pelaksanaan Keputusan Presiden ini diatur oleh Menteri Keuangan. Keputusan Presiden Republik Indonesia ini mulai berlaku pada tanggal 1 Juli 1995. Diundangkan di Jakarta pada tanggal 23 Mei 1995 PRESIDEN REPUBLIK INDONESIA ttd SOEHARTO",
