doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC039,Keputusan_Presiden_no_65 TH 1994.txt,,,,,1,"Ketentuan sebagaimana dimaksud dalam Pasal 1 berlaku untuk kendaraan bermotor jenis sedan merek Datsun Sunny 1300 cc, Ford Laser 1.3 GL, Holden Gemini Diesel, Opel Kadett, Mazda MR-90, dan Proton Saga.",
DOC039,Keputusan_Presiden_no_65 TH 1994.txt,,,,,2,"Spesifikasi dan standar teknis dari kendaraan bermotor jenis sedan sebagaimana dimaksud dalam ayat (1) ditetapkan oleh Menteri Perindustrian."" Pasal II Keputusan Presiden ini mulai berlaku pada tanggal ditetapkan. PRESIDEN REPUBLIK INDONESIA ttd SOEHARTO",
