doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC035,Keputusan_Presiden_no_15 TH 1994.txt,,,Pasal 1,,1,"Atas barang yang diimpor dalam rangka proyek Pemerintah yang dibiayai dengan bantuan luar negeri, tidak dilakukan Pemeriksaan Pra Pengapalan.",
DOC035,Keputusan_Presiden_no_15 TH 1994.txt,,,Pasal 1,,2,"Pemeriksaan terhadap barang sebagaimana dimaksud dalam ayat (1) dilakukan oleh Direktorat Jenderal Bea dan Cukai pada saat barang yang bersangkutan tiba di pelabuhan atau bandar udara tujuan di Indonesia. Ketentuan lebih lanjut Keputusan Presiden ini diatur oleh Menteri Keuangan. Keputusan Presiden ini mulai berlaku pada tanggal ditetapkan. Agar setiap orang mengetahuinya, memerintahkan pengundangan Keputusan Presiden ini dengan penempatannya dalam Lembaran Negara Republik Indonesia. pada tanggal 3 Maret 1994 PRESIDEN REPUBLIK INDONESIA ttd SOEHARTO Diundangkan di Jakarta pada tanggal 3 Maret 1994 MENTERI NEGARA SEKRETARIS NEGARA REPUBLIK INDONESIA ttd MOERDIONO LEMBARAN NEGARA REPUBLIK INDONESIA TAHUN 1994 NOMOR 10",
