doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC494,kp30-1986.txt,,,Pasal 3,,1,Ketentuan sebagaimana dimaksud dalam Pasal 1 berlaku untuk kendaraan bermotor jenis sedan merk Datsun Stanza 1600 cc dan Ford Laser 1.3 GL.,
DOC494,kp30-1986.txt,,,Pasal 3,,2,"Spesifikasi dan standar teknis dari kendaraan bermotor jenis sedan sebagaimana dimaksud dalam ayat (1) ditetapkan oleh Menteri Perindustrian. Pemberian fasilitas penanaman modal dalam negeri (PMDN) sebagaimana dimaksud dalam Pasal 1 dilaksanakan oleh Ketua Badan Koordinasi Penanaman Modal (BKPM) atas nama Menteri Keuangan. Ketentuan teknis yang diperlukan bagi pelaksanaan lebih lanjut pemberian kemudahan sebagaimana dimaksud dalam Pasal 1, ditetapkan oleh Menteri Keuangan. Keputusan Presiden ini mulai berlaku pada tanggal ditetapkan. pada tanggal 12 Juli 1986 PRESIDEN REPUBLIK INDONESIA, ttd SOEHARTO",
